C05598	C05598	C1C=C(CC(=O)NCC(=O)O)C=CC=1
C09024	C09024	C1=CC2=C(NC3=C2CCN2C[C@]4([H])[C@H](C)OC=C(C(=O)OC)[C@@]4([H])C[C@@]32[H])C=C1
C09241	C09241	C1C=CC2[N-]C3C4C[C@]5([H])C(C(=O)OC)=CO[C@@H](C)[C@@]5([H])C[N+]=4C=CC=3C=2C=1
C09244	C09244	[C@@]123C4C=CC=CC=4NC1=C(C(=O)OC)C[C@]1(CC)C=CCN(CC2)[C@@]13[H]
C11643	C11643	[C@@]123C4C=CC(O)=CC=4NC1=C(C(=O)OC)C[C@]1(CC)C=CCN(CC2)[C@@]13[H]
C11735	C11735	CCNCC(=O)O
C11807	C11807	C1=CC2[C@]34[C@H](OC(C)=O)C5([H])[C@@H]6/C(=C\C)/CN([C@H]5C3)[C@@]([H])(C6)C4=NC=2C=C1
C11808	C11808	C1=CC2[C@]34[C@H](OC(C)=O)C5([H])[C@@H]6/C(=C\C)/[C@@H](O)N([C@H]5C3)[C@@]([H])(C6)[C@]4([H])NC=2C=C1
C11809	C11809	C1=CC2[C@]34[C@H](OC(C)=O)C5([H])[C@@H]6[C@H](CC)[C@@H](O)N([C@H]5C3)[C@@]([H])(C6)[C@]4([H])NC=2C=C1
C11810	C11810	C1C=C2[C@]34[C@H](O)C5[C@]([H])(C3)N3[C@H](O)[C@@H](CC)[C@@H]5C[C@@]3([H])[C@]4([H])NC2=CC=1
C11811	C11811	O(P(=O)(O)OC/C=C(\C)/CO)P(O)(O)=O
C11675	C11675	[C@]123CCN4CC=C[C@@](CC)(CC(C(=O)OC)=C1NC1C=C(OC)C=CC=12)[C@]43[H]
C00936	C00936	[C@H]1(CO)O[C@@H]([C@@H](O)[C@@H](O)[C@@H]1O)O
C04150	C04150	C(C/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)/C)/C)/C)/C)/C)/C)/C)/C)/C=C(\C)/CC/C=C(\C)/C
C02970	C02970	C(C/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C=C(\C)/CC/C=C(\C)/C
C04830	C04830	C(C/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](CO)O1)/C)/C)/C)/C)/C)/C)/C)/C)/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
C08481	C08481	C1(OC2=CNC3=CC=CC=C23)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C11409	C11409	C1C[C@@H](C[C@@H](O)C=1C)C(=C)C
C11383	C11383	[C@@H]1(CC=C(C)C(=O)C1)C(C)=C
C06099	C06099	C1C[C@H](CC=C1C)C(C)=C
C11822	C11822	[C@H](C=O)(C(=O)O)N
C11825	C11825	[C@@]12([C@@]([H])(CC[C@]3([H])C[C@]([H])(CC[C@]13C)O)[C@]1([H])CC[C@H](C(=O)C)[C@]1(CC2)C)[H]
C05519	C05519	OC(=O)[C@@H](N)[C@@H](O)C
C11829	C11829	C12C(=C(C)C3=CC4=NC(C(C)=C4C=C)=CC4N(C(C=C5N=C(C(=C5C)CCC(=O)O)C=1)=C(C=4C=C)C)[Mg]N23)C(CC(OC)=O)O |c:14,19,t:4,32|
C11830	C11830	C12C(=C(C)C3=CC4=NC(C(C)=C4C=C)=CC4N(C(C=C5N=C(C(=C5C)CCC(=O)O)C=1)=C(C=4C=C)C)[Mg]N23)C(CC(OC)=O)=O |c:14,19,t:4,32|
C11831	C11831	C12C3=C(C)C4=CC5=NC(C(C)=C5C=C)=CC5N(C(C=C6N=C(C(=C6C)CCC(=O)O)C=1[C@@H](C(OC)=O)C3=O)=C(C=5C=C)C)[Mg]N24 |c:14,19,t:4|
C11832	C11832	C12C3=C(C)C4=CC5=NC(C(C)=C5C=C)=CC5N(C(C=C6N=C([C@H]([C@@H]6C)CCC(=O)O)C=1[C@@H](C(OC)=O)C3=O)=C(C=5C=C)C)[Mg]N24 |c:14,19,t:4|
C05427	C05427	CC(CCC[C@H](CCC[C@H](CCC/C(/C)=C/COP(O)(=O)OP(O)(=O)O)C)C)C
C11872	C11872	[C@]123C[C@H](C(=C)C1)CC[C@]2([C@]1(C)CCC[C@](CO)(C)[C@@]1([H])CC3)[H]
C11873	C11873	[C@]123C[C@H](C(=C)C1)CC[C@]2([C@]1(C)CCC[C@](C=O)(C)[C@@]1([H])CC3)[H]
C11874	C11874	[C@]123C[C@H](C(=C)C1)CC[C@]2([C@]1(C)CCC[C@](C(O)=O)(C)[C@@]1([H])CC3)[H]
C11875	C11875	[C@]123C[C@H](C(=C)C1)CC[C@]2([C@]1(C)CCC[C@](C(O)=O)(C)[C@@]1([H])C[C@@H]3O)[H]
C06093	C06093	[C@@]123CC([C@H](CC[C@@]1([H])[C@]1(C([C@](C)(C(=O)O)CCC1)[C@@H]2C=O)C)C3)=C
C11876	C11876	[C@]123C[C@H](C(=C)C1)CC[C@]2([C@]1(C)CCC[C@](C(O)=O)(C)[C@@]1([H])[C@H](O)[C@@H]3O)[H]
C11857	C11857	[C@]123[C@@H](C(=O)O)[C@@]4([H])[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@]1([H])CC[C@@H](C(=C)C2)C3
C11901	C11901	[C@]12(C)CCCC(C)(C)[C@]1([H])CCC(=C)[C@@H]2CC/C(/C)=C/COP(=O)(O)OP(=O)(O)O
C06086	C06086	[C@]12(C)CCCC(C)(C)[C@]1([H])CCC1=C[C@](CC[C@]21[H])(C)C=C
C11878	C11878	C1(CC[C@@]2([H])C(=CC[C@@]3([H])C(C)(C)CCC[C@@]32C)C=1)C(C)C
C11879	C11879	C1(=CC[C@@]2([H])C(CC[C@@]3([H])C(C)(C)CCC[C@@]32C)=C1)C(C)C
C11880	C11880	C1(/C=C2[C@]([H])(CC/1)[C@@]1(C)CCCC(C)(C)[C@]1([H])CC2)=C(/C)\C
C11881	C11881	C1(CCC2=C(C=1)CC[C@@]1([H])C(C)(C)CCC[C@@]12C)C(C)C
C11894	C11894	[C@@]12(C[C@]3([H])CCC(C)=C(CC[C@]1(C)CCC=C2C)C3(C)C)[H]
C11895	C11895	[C@@]12(C[C@]3([H])CCC(C)=C(CC[C@]1(C)CC[C@H](O)C2=C)C3(C)C)[H]
C11896	C11896	[C@@]12([C@@](C)(CC[C@@H](C1=C)OC(=O)C)CCC1=C(CC[C@]([H])(C1(C)C)C2)C)[H]
C11897	C11897	[C@@]12(C[C@]3([H])C[C@H](O)C(C)=C(CC[C@]1(C)CC[C@H](O)C2=C)C3(C)C)[H]
C11898	C11898	[C@@]12([C@@](C)(CC[C@@H](C1=C)OC(=O)C)C[C@@H](C1=C(CC[C@]([H])(C1(C)C)C2)C)O)[H]
C11899	C11899	[C@@]12([C@H](O)[C@]3(O)C[C@@H](C(C)=C([C@@H](O)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@]12OC(=O)C)O)C3(C)C)O)[H]
C11700	C11700	[C@]12([H])[C@@](C)([C@H](C[C@H]3OC[C@@]13OC(=O)C)O)C(=O)[C@@H](C1=C([C@@H](O)C[C@](O)(C1(C)C)[C@H]2OC(=O)C1C=CC=CC=1)C)O
C11900	C11900	[C@@]12([C@H](OC(=O)C3C=CC=CC=3)[C@]3(O)C[C@@H](C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@]12OC(=O)C)O)C3(C)C)O)[H]
C11902	C11902	[C@]12(C)CCCC(C)(C)[C@]1([H])CCC(=C)[C@H]2CC/C(/C)=C/COP(=O)(O)OP(=O)(O)O
C11890	C11890	[C@@]12(CCCC(C)(C)[C@]1([H])CC[C@@]1([H])C[C@H]3C[C@]21CC[C@]3(O)C)C
C11860	C11860	[C@]123[C@@H](C(=O)O)[C@@]4([H])[C@@](CO)(CCC[C@@]4(C)C(=O)O)[C@]1([H])CC[C@@H](C(=C)C2)C3
C11861	C11861	[C@]123C[C@@H](CC[C@@]1([H])[C@]1([C@@]([H])([C@](C)(C(=O)O)CCC1)[C@@H]2C(=O)O)C=O)C(=C)C3
C11869	C11869	[C@@]123CC([C@H](CC[C@@]1([H])C1[C@@]([H])([C@](C)(C(=O)O)[C@@H](O)C(=O)C=1)[C@@H]2C(=O)O)C3)=C
C11854	C11854	[C@@]123[C@@]([H])(CC[C@@H](C(=C)C1)C2)C1[C@@]([H])([C@](C)(C(=O)O)CC(=O)C=1)[C@@H]3C(=O)O
C11855	C11855	[C@@]123[C@@]([H])(CC[C@@](O)(C(=C)C1)C2)C1[C@@]([H])([C@](C)(C(=O)O)CC(=O)C=1)[C@@H]3C(=O)O
C11870	C11870	[C@@]123[C@@]([H])(CC[C@@](O)(C(=C)C1)C2)C1[C@@]([H])([C@](C)(C(=O)O)[C@@H](O)C(=O)C=1)[C@@H]3C(=O)O
C11882	C11882	[C@@]1([C@@]2([H])[C@@](C)([C@@]3([H])CCC(=CC3=CC2)C(C)C)CCC1)(C)CO
C11883	C11883	[C@@]1([C@@]2([H])[C@@](C)([C@@]3([H])CC=C(C=C3CC2)C(C)C)CCC1)(C)CO
C11884	C11884	[C@@]1([C@@]2([H])[C@@](C)([C@@]3([H])CC/C(/C=C3CC2)=C(/C)\C)CCC1)(C)CO
C11887	C11887	[C@@]1([C@]2([C@@](C)([C@@]3([H])CCC(=CC3=CC2)C(C)C)CCC1)[H])(C)C=O
C11886	C11886	[C@@]1([C@]2([C@@](C)([C@@]3([H])CC=C(C=C3CC2)C(C)C)CCC1)[H])(C)C=O
C11885	C11885	[C@@]1([C@@]2([H])[C@@](C)([C@@]3([H])CC/C(/C=C3CC2)=C(/C)\C)CCC1)(C)C=O
C06087	C06087	[C@@]12([H])CC=C3C=C(CC[C@]3([H])[C@@]1(C)CCC[C@@]2(C)C(=O)O)C(C)C
C11924	C11924	C1CC(C(=C)C)CC=C1C(=O)O
C11929	C11929	S(C(=O)C1=CCC(C(C)=C)CC1)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C11934	C11934	S(C(=O)C1C(O)CC(C(C)=C)CC1)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C11935	C11935	S(C(=O)C1C(=O)CC(C(C)=C)CC1)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C11936	C11936	S(C(=O)CCCC(C(C)=C)CC(O)=O)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C11412	C11412	C1C[C@@H](CC(=O)[C@@H]1C)C(=C)C
C11398	C11398	C1C[C@H](CC([C@@H]1C)=O)C(=C)C
C11396	C11396	C1C[C@H](C[C@@H](O)[C@@H]1C)C(=C)C
C11411	C11411	C1C[C@@H](C[C@@H](O)[C@@H]1C)C(=C)C
C11397	C11397	C1C[C@H](C[C@@H]([C@@H]1C)O)C(=C)C
C11410	C11410	C1C[C@@H](C[C@H](O)[C@@H]1C)C(=C)C
C11399	C11399	C1C[C@H](C[C@H](O)[C@H]1C)C(=C)C
C11401	C11401	C1C[C@H](CC(=O)[C@H]1C)C(=C)C
C11413	C11413	C1C[C@@H](C[C@H](O)[C@H]1C)C(=C)C
C11415	C11415	C1C[C@@H](CC(=O)[C@H]1C)C(=C)C
C11400	C11400	C1C[C@H](C[C@@H](O)[C@H]1C)C(=C)C
C11416	C11416	C1C[C@@H](C[C@@H](O)[C@H]1C)C(=C)C
C11402	C11402	C1C[C@@H](C(=C)C)CC(=O)O[C@@H]1C
C11414	C11414	[C@@H]1(C)CC[C@H](C(=C)C)CC(O1)=O
C11403	C11403	[C@H]1(C)CC[C@@H](C(=C)C)COC1=O
C11418	C11418	[C@H]1(C(OC[C@@H](C(=C)C)CC1)=O)C
C11404	C11404	C(CC[C@H](CC(O)=O)C(=C)C)(O)C
C11406	C11406	C(O)(=O)C(CC[C@@H](C(=C)C)CO)C
C11417	C11417	C(CC[C@H](C(=C)C)CC(O)=O)(O)C
C11420	C11420	C(O)(=O)C(CC[C@@H](CO)C(=C)C)C
C11405	C11405	C(C[C@H](C(=C)C)CCC(=O)C)(=O)O
C11407	C11407	S(C(=O)C[C@H](C(=C)C)CCC(=O)C)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C11419	C11419	C(C[C@@H](C(=C)C)CCC(=O)C)(=O)O
C11421	C11421	S(C(=O)C[C@@H](C(=C)C)CCC(=O)C)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C11937	C11937	[C@]1(O)(C)CC[C@@H](C(C)=C)CC1=O
C19079	C19079	C1(C)(O)OC(=O)C[C@H](C(=C)C)CC1
C09880	C09880	C12C(C)=CCC(C1)C2(C)C
C11938	C11938	C12C(CO)=CCC(C1)C2(C)C
C11939	C11939	C12C(C=O)=CCC(C1)C2(C)C
C11940	C11940	C12C(C)(C)C(C1)CC=C2C(=O)O
C11941	C11941	C12C(=C)C(O)CC(C1)C2(C)C
C09884	C09884	C12C(=C)C(CC(C1)C2(C)C)=O
C11944	C11944	C(C/C=C(\C(O)=O)/C)(=C)C(C)C
C11942	C11942	C(/CC(=C)C(C)C)=C(/C)\C=O
C11943	C11943	C(=C/CC(=C)C(C)C)(\C(=O)O)/C
C11946	C11946	S(C(=O)/C(/C)=C\CC(=C)C(C)C)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C11945	C11945	S(C(=O)/C(=C/CC(C(C)C)=C)/C)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C11947	C11947	S(C(=O)C(C(O)CC(C(C)C)=C)C)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O |w:3,4,a:23,37,39,50,52|
C11948	C11948	S(C(=O)C(C(=O)CC(=C)C(C)C)C)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O |w:3,a:23,37,39,50,52|
C11949	C11949	S(C(=O)CC(=C)C(C)C)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C11950	C11950	OC(=O)CC(=C)C(C)C
C11951	C11951	C1C[C@@H](C(=O)C[C@@H]1C)C(C)=C
C09893	C09893	C1(=C(/C)\C)\CC[C@@H](C)CC\1=O
C11952	C11952	C1C[C@H](C(C)C)C(=O)C[C@@H]1C
C11393	C11393	[C@H]1(CC=C(C)CC1)C(O)(C)C
C09844	C09844	C12(C)CCC(CC1)C(C)(C)O2
C11908	C11908	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H]([C@@H](O)C(=O)[C@H]2O)C)O1)O)N1C=C(C(=O)NC1=O)C
C11925	C11925	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H]([C@@H](O)[C@H](N)[C@H]2O)C)O1)O)N1C=C(C(=O)NC1=O)C
C11909	C11909	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H](CC(=O)[C@H]2O)C)O1)O)N1C=C(C(=O)NC1=O)C
C11910	C11910	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H](C[C@H](N)[C@H]2O)C)O1)O)N1C=C(C(=O)NC1=O)C
C11930	C11930	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H](C(=O)C(O)=C2)C)O1)O)N1C=C(C(=O)NC1=O)C
C11928	C11928	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H](C(=O)[C@@H](O)C2)C)O1)O)N1C=C(C(=O)NC1=O)C
C11927	C11927	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](C(=O)[C@@H](O)C2)C)O1)O)N1C=C(C(=O)NC1=O)C
C11915	C11915	[C@H]1(O[C@@H]([C@@H](O)C1)COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](C(=O)[C@](C)(O)C1)C)N1C=C(C(=O)NC1=O)C
C11926	C11926	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H](C(=O)[C@@H](O)[C@H]2O)C)O1)O)N1C=C(C(=O)NC1=O)C
C11912	C11912	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H]([C@@H](O)[C@@H](O)[C@H]2O)C)O1)O)N1C=C(C(=O)NC1=O)C
C12000	C12000	[C@H]1([C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](C=C(C)C=CC(=O)[C@H](C)C[C@@H]1CC)C)O |c:13,t:16|
C11933	C11933	[C@H]1(N2C=C(C(=O)NC2=O)C)C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@@H]([C@@H](O)[C@H](N(C)C)[C@H]2O)C)O1)O
C12001	C12001	[C@@H]1(O)[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](C=C(C)C=CC(=O)[C@H](C)C[C@@H]2CC)C)[C@@H]([C@H]1N(C)C)O |c:20,t:23|
C12002	C12002	[C@@H]1(O)[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](C=C(C)C=CC(=O)[C@H](C)C[C@@H]2CC=O)CO)[C@@H]([C@H]1N(C)C)O |c:20,t:23|
C12003	C12003	C([C@H]1C=C(C)C=CC(=O)[C@H](C)C[C@H](CC=O)[C@@H]([C@@H](C)[C@H](O)CC(=O)O[C@@H]1CC)O[C@@H]1O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]1O)O[C@@H]1O[C@@H]([C@@H](O)[C@@H](O)[C@H]1O)C |c:2,t:5|
C11991	C11991	[C@@]12(C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@@H](O[C@@H]3O[C@H]([C@H](O)[C@@H](O)C3)C)[C@H](C)[C@@H](O)[C@@H](C)C1)OC2
C11992	C11992	[C@@]12(C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@@H](O[C@@H]3O[C@H]([C@H](O)[C@@H](OC)C3)C)[C@H](C)[C@@H](O)[C@@H](C)C1)OC2
C11993	C11993	[C@@H]1(C)C=CC(=O)[C@H](C)C[C@H](C)[C@H](O)[C@@H](C)C(=O)O[C@@H]1CC |t:2|
C11994	C11994	[C@@H]1([C@H](O)[C@@H](N(C)C)C[C@@H](C)O1)O[C@@H]1[C@@H](C)C(=O)O[C@H](CC)[C@H](C)C=CC(=O)[C@H](C)C[C@@H]1C |t:24|
C11997	C11997	C1C(=O)[C@H](C)C[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@H](C)C=1 |t:24|
C11998	C11998	[C@@H]1([C@H](O)[C@H](C[C@@H](C)O1)N(C)C)O[C@@H]1[C@H](C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@H](C)C=CC(=O)[C@H](C)C[C@@H]1C)C |t:27|
C11995	C11995	[C@@H]1([C@H](O)[C@H](C[C@@H](C)O1)N(C)C)O[C@@H]1[C@@H](C)C(=O)O[C@H]([C@H](O)C)[C@H](C)C=CC(=O)[C@H](C)C[C@@H]1C |t:25|
C11996	C11996	[C@@H]1([C@H](O)[C@H](C[C@@H](C)O1)N(C)C)O[C@@H]1[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)C=CC(=O)[C@H](C)C[C@@H]1C |t:25|
C11999	C11999	[C@H]1(O[C@@H]2[C@H](C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)C=CC(=O)[C@H](C)C[C@@H]2C)C)[C@H](O)[C@H](C[C@@H](C)O1)N(C)C |t:17|
C11969	C11969	[C@]12(O[C@@H]([C@@H](C)[C@@H](O)C1)C(CC)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C(C)[C@]3(O)CC(=O)C(C)=C[C@H]3C(O[C@@H](C1)C2)=O |c:16,25,t:23|
C11970	C11970	[C@]12(O[C@@H]([C@H]([C@@H](O)C1)C)C(CC)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])C(=O)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:16,25,t:23|
C08628	C08628	[C@@]12(C)CC[C@]3(CC[C@@H](C(=C)C)[C@]3([H])[C@@]1([H])CC[C@]1([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]21C)C
C11977	C11977	[C@]12(O[C@@H]([C@@H](C)C=C1)C(CC)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C(C)[C@]3(O)CC(=O)C(C)=C[C@H]3C(O[C@@H](C1)C2)=O |c:15,24,t:22|
C11978	C11978	[C@]12(O[C@@H]([C@H](C=C1)C)C(CC)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])C(=O)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:15,24,t:22|
C11953	C11953	[C@]12(O[C@@H]([C@@H](C)[C@@H](O)C1)C(C)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C(C)[C@]3(O)CC(=O)C(C)=C[C@H]3C(O[C@@H](C1)C2)=O |c:15,24,t:22|
C11954	C11954	[C@]12(O[C@@H]([C@H]([C@@H](O)C1)C)C(C)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])C(=O)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:15,24,t:22|
C08616	C08616	[C@@]12(C)CC[C@@]3([H])C(C)(C)[C@H](CC[C@]3(C)[C@@]1([H])CC=C1[C@]3([H])CC(CC[C@@]3(CC[C@@]21C)C)(C)C)O
C11961	C11961	[C@]12(O[C@@H]([C@@H](C)C=C1)C(C)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C(C)[C@]3(O)CC(=O)C(C)=C[C@H]3C(O[C@@H](C1)C2)=O |c:14,23,t:21|
C11962	C11962	[C@]12(O[C@@H]([C@@H](C)C=C1)C(C)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])C(=O)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:14,23,t:21|
C08615	C08615	[C@@]12(C)CC[C@@]3([H])C(C)(C)[C@H](CC[C@]3(C)[C@@]1([H])CC=C1[C@]3([H])[C@@H](C)[C@@H](CC[C@@]3(CC[C@@]21C)C)C)O
C11971	C11971	[C@]12(O[C@@H]([C@H]([C@@H](O)C1)C)C(CC)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])[C@H](O)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:16,25,t:23|
C11972	C11972	[C@]12(O[C@@H]([C@H]([C@@H](O)C1)C)C(CC)C)O[C@@H]1CC=C([C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])[C@H](OC)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O)C |c:24,t:16,22|
C11979	C11979	[C@]12(O[C@@H]([C@H](C=C1)C)C(CC)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])[C@H](O)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:15,24,t:22|
C11980	C11980	[C@]12(O[C@@H]([C@H](C=C1)C)C(CC)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])[C@H](OC)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:15,24,t:22|
C11955	C11955	[C@]12(O[C@@H]([C@H]([C@@H](O)C1)C)C(C)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])[C@H](O)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:15,24,t:22|
C11956	C11956	[C@]12(O[C@@H]([C@H]([C@@H](O)C1)C)C(C)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])[C@H](OC)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:15,24,t:22|
C11963	C11963	[C@]12(O[C@@H]([C@@H](C)C=C1)C(C)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])[C@H](O)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:14,23,t:21|
C11964	C11964	[C@]12(O[C@@H]([C@H](C=C1)C)C(C)C)O[C@@H]1CC=C(C)[C@@H](O)[C@@H](C)C=CC=C3CO[C@]4([H])[C@H](OC)C(C)=C[C@H]([C@]34O)C(O[C@@H](C1)C2)=O |c:14,23,t:21|
C11921	C11921	[C@@H]1(C[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H]([C@H](O)[C@@H](OC)C2)C)O1)O)N1C=C(C(=O)NC1=O)C
C11973	C11973	[C@@]12(C[C@H](O)[C@@H]([C@H](O1)C(CC)C)C)O[C@H]1C[C@H](OC([C@@H]3C=C(C)[C@@H](O)[C@@]4([H])OCC([C@@]34O)=CC=C[C@@H]([C@@H](C(=CC1)C)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](OC)C1)C)=O)C2 |c:33,t:35,39|
