bt	direction	reaction	envipath_url
2811	f	1236	d1361093-b746-4997-92ed-217d74be1e34
4282	f	1238	d13eda90-4abc-4bbf-9fa6-88e2736df59b
3542	f	1239	d1836f5d-fe1d-497d-b781-6ce2c6f4f3aa
4282	f	1240	d1a700cd-26f4-44e5-9590-405bcf5da2dd
3151	f	1243	d228b8da-faac-422f-ba25-57322ce6d1bd
3571	f	1244	d2cad8c6-b99d-4a58-a6d6-c60ad590ddbe
3553	f	1245	d2ce765e-26b2-4b4c-898d-5938bada7cf5
4297.2	f	1245	d2ce765e-26b2-4b4c-898d-5938bada7cf5
3577	f	1245	d2ce765e-26b2-4b4c-898d-5938bada7cf5
3341	f	1245	d2ce765e-26b2-4b4c-898d-5938bada7cf5
2218	f	1246	d320f0c0-1cb0-4aa0-a711-0d80cb695bab
3800	f	1247	d33a6604-f8b1-41e1-aafc-638091af8cd7
1196	f	1249	d44577f8-3dec-44fd-bdf8-1b25f3239abc
4301	f	1251	d4aac447-fdab-4447-a0d4-cdf8f3ed1637
3858	f	1253	d4ce676c-6919-4d8d-ad75-3b1def14a4ef
4149	f	1255	d5452f8f-f4eb-442d-9d3d-ae626c2fb1e1
4163	f	1256	d56fd609-c8a0-4cc5-86cf-bce03e4e45e5
2173	f	1257	d58228b7-cf86-4b9a-9c0d-1694c1b87c06
4215	f	1260	d5fe4ed8-fc4e-4653-91c5-a8e1861a28f4
3475	f	1261	d60e753a-91fc-4e24-b4c9-e8fecc1ef34c
3564	f	1263	d684755d-4628-4524-a898-b350f0af3a3a
3670	f	1264	d690efcf-aca4-4ea5-8488-75ad9f7ca58a
2690.1	f	1264	d690efcf-aca4-4ea5-8488-75ad9f7ca58a
3667	f	1264	d690efcf-aca4-4ea5-8488-75ad9f7ca58a
3648	f	1265	d6971468-3d98-4f6c-a421-a7e4a127cfd1
4217	f	1266	d7a054ec-c395-4814-92cb-1ff38b633478
4224.1	f	1268	d87244fa-f581-40ab-b38a-6f6925a67831
3670	f	1270	d94f5014-7327-43e6-ad22-7da597745b5e
2690.1	f	1270	d94f5014-7327-43e6-ad22-7da597745b5e
3667	f	1270	d94f5014-7327-43e6-ad22-7da597745b5e
4173	f	1273	d9b92253-f0f7-4c76-b08b-3d44609c07a3
3670	f	1274	d9e53d04-2ab7-4fe7-9dfa-7828b705cd35
4312	f	1274	d9e53d04-2ab7-4fe7-9dfa-7828b705cd35
2690.1	f	1274	d9e53d04-2ab7-4fe7-9dfa-7828b705cd35
3667	f	1274	d9e53d04-2ab7-4fe7-9dfa-7828b705cd35
3657	f	1275	da06db81-fffc-42eb-abad-44f4bcb3cd96
232	f	1276	da56214a-02fb-474a-960e-32a9c7be5c38
3938	f	1277	da9e6bc2-ea3a-4156-9b67-f5b92f884084
3674	f	1278	dad40959-6507-42ea-895a-512bdff76d4d
3805	f	1280	db362fb1-b91b-47bf-8e54-f98ed53aa5df
1196	f	1281	db54d450-8003-43b8-8653-2188f85f5caf
3673	f	1282	dbaecf75-2d5e-470c-b4e6-aac7b06ae5c8
3674	f	1283	dbcf9a63-e2d0-41e8-8883-b2aa77074013
3151	f	1284	dc0469f0-2eb8-44a2-9f80-cbe4c83c6cdf
2798	f	1284	dc0469f0-2eb8-44a2-9f80-cbe4c83c6cdf
3938	f	1285	dc186e7a-977f-419f-8275-91605ea901d7
2218	f	1286	dc343b6a-5c2e-47d7-924a-2b256fd2ac2a
1587	f	1286	dc343b6a-5c2e-47d7-924a-2b256fd2ac2a
3856	f	1287	dc490113-910e-437c-92d4-2c9ff19f6452
3853	f	1288	dcbb08f1-8ddf-4d0a-9c7e-f38d6f5811e4
2748	f	1290	dd4f9543-1ba5-4381-ba4e-9a50f1e9d6d3
1196	f	1293	de00bd14-351f-4289-9b6d-7c18d2b2df46
4013	f	1294	de2ff424-1bb2-4919-9442-012619532eaa
2218	f	1295	de35f05c-9302-4ee5-9dca-1ae0fb888914
3673	f	1299	ded24c97-a561-4966-b350-970209fe7448
3674	f	1301	df8eac49-e630-4022-8250-1184903b6d7f
3607	f	1302	dfa0424d-5a12-4550-a474-b4a5879bb9d0
4217	f	1304	dfed5a31-ca27-4232-a1ee-0634791c9842
3803	f	1305	dff475f4-a7b3-48c6-9c11-9d5c1a6daae0
4224.1	f	1306	e038f664-0d93-47ff-bef8-dd7116eeb3fe
3673	f	1307	e04e08ae-d69b-49e8-bd0e-dd9258181344
3571	f	1310	e06f54cc-023e-4329-abd6-e19f45c37ef1
4289	f	1311	e09dc13c-52c4-4816-9531-973ab65d0351
3674	f	1313	e0fa4ed9-679e-49ae-a2fd-80ab45c1c21d
3744	f	1316	e11f4a6a-41e3-42f5-aea4-b153be6df1ee
3805	f	1318	e18ffe44-c1c2-4a54-8050-4f34df80f970
3673	f	1319	e1ace6bd-0685-49de-a424-10a95281810a
3673	f	1320	e1b38e52-a254-481b-b2fc-35af3d2967f9
2690.3	f	1321	e20b55eb-149e-4431-9e2e-cfdfd133fcc0
2690.2	f	1321	e20b55eb-149e-4431-9e2e-cfdfd133fcc0
3335	f	1322	e2af4b1b-d62e-4bd5-ac68-c666f4cbb8f8
3859	f	1323	e2d2d188-bc9b-48ea-8bb6-1775689bd194
4081	f	1324	e35a8c16-f9bf-44b7-8fec-6e840b89f8f1
3824	f	1327	e408659a-6d21-46ab-827c-f44b4065cf94
3854	f	1328	e42bf9ad-b03e-45bf-813c-9cce5c8d7dbb
3670	f	1330	e4dc4e3b-1a03-4ccf-bdc3-b9f2aecfd9c2
4312	f	1330	e4dc4e3b-1a03-4ccf-bdc3-b9f2aecfd9c2
2690.1	f	1330	e4dc4e3b-1a03-4ccf-bdc3-b9f2aecfd9c2
3667	f	1330	e4dc4e3b-1a03-4ccf-bdc3-b9f2aecfd9c2
4171	f	1331	e4e6a66b-7dc5-4c82-9b9d-f3736f81a3ee
4150	f	1332	e4ee0761-19aa-4b30-823f-15b71856289e
3924	f	1334	e5066ceb-301c-42ce-a921-862072062f22
3854	f	1335	e5b04477-4df0-4626-9e92-b8fc5b6989a2
4081	f	1336	e5ea4431-c222-4f61-8bf4-2dc33af2e2ec
3854	f	1337	e5f8ae79-e4a0-4a0c-a7e6-a8ac71e4ca63
2811	f	1338	e5fb176c-0166-42e2-bd9e-3d53ae07ec8f
3864	f	1341	e6a95111-2d7f-4ab3-9dc6-10cdfc0c3da8
4149	f	1345	e7b46f66-ba16-43bf-8663-e2465778b91b
2218	f	1346	e7c4bca2-e67f-4a58-aa40-f9438e0a4543
1587	f	1346	e7c4bca2-e67f-4a58-aa40-f9438e0a4543
2690.4	f	1347	e7db6c75-711b-4389-9d13-a5df67609804
4170	f	1351	e8b82e4c-da00-4a50-ab22-a0f1fba0d9ba
1196	f	1352	e8b91e20-e682-43f3-8a5b-158c5506e110
3456	f	1354	e9281818-44d3-421d-850b-f46db890f336
3564	f	1355	e9439317-691b-4348-9b88-f922ceac7ddd
3674	f	1356	e954dfb4-6414-437c-8460-ed02f7a384cf
3670	f	1358	e9c4d39d-af15-4962-9483-d39e2a37f15b
2690.1	f	1358	e9c4d39d-af15-4962-9483-d39e2a37f15b
3667	f	1358	e9c4d39d-af15-4962-9483-d39e2a37f15b
3928	f	1360	e9dadd3d-a7f6-4355-82ee-a63361dda41c
3673	f	1361	ea0829f3-f601-4f2b-98da-249535dc3ccc
3867	f	1363	ea8aa148-0521-4e9b-8746-617a98521e86
3571	f	1364	eadc1809-baee-48ae-ae08-037546d45150
4217	f	1366	eb47d01e-56c9-414d-a683-b37bec1e6e84
3707	f	1367	eb561137-a846-4eba-9056-f50f1a7f88b7
4165	f	1368	ebd26035-cca4-4e66-841c-c9757207197f
3568	f	1370	ec3afa0c-9787-4f29-98c8-8a4ed2bfcb2b
4013	f	1372	ec66a4a7-97c7-40e2-ab92-d2bda80f24f2
4149	f	1373	ecc80ae8-7634-40ef-86fc-6b398142345e
3583	f	1374	ed398039-4c7b-43e9-a802-0d65cda8da05
4180	f	1375	ed774412-e4f5-4341-a884-c6ddfecf9da6
3814	f	1376	ed7f0808-df10-4cb4-81b7-7267387be374
4215	f	1377	edb2fe65-547b-4499-a581-2551c7229843
3744	f	1379	edd7ef13-194b-4595-ac7b-25d4f0f358d8
3673	f	1380	ee698909-d246-4c39-9e60-c0c6eb0c0ada
4150	f	1381	ee7cd5c6-d422-4b78-be25-df913799970d
1196	f	1382	ee884e1b-58ab-4139-9867-d26fb5d1e0da
1410	f	1383	eed03d17-66f4-44ad-bc67-769486a9e0c3
3673	f	1385	ef022304-a982-4b98-8a15-0eadbab65d77
2218	f	1388	efb97f51-4457-4316-92ff-1e0f93b7fd35
3938	f	1389	f002c236-923b-4546-aa9c-205e25908017
4254	f	1390	f01c7058-732f-4366-8c53-1666ae5f10fc
4150	f	1391	f029236f-97f6-416c-a2b3-5ae450fd151e
3668	f	1394	f0920a31-29b2-4dad-8621-3817b3c572b8
1196	f	1395	f0a24635-e1bb-4113-9efa-dfce8ab09af5
2173	f	1396	f0ab234f-7ef1-4e22-80b4-6107a0c42167
2218	f	1398	f16d737e-9cd0-4d3b-b356-b973a3a75039
3673	f	1400	f173133a-51c8-41dc-b643-546d1cffb44e
3674	f	1401	f1dcbab3-a3b3-4b16-a565-4f987dbcac88
4013	f	1402	f1f78a77-8106-4530-ae8d-f1819690f90f
4292	f	1403	f211f5f3-601d-4571-8c76-55e3edc2d742
3151	f	1405	f2dad27e-8b73-41c5-a075-7872168efa5a
3656	f	1407	f3413d29-0002-4571-8d0e-9aac53c73fd5
3930	f	1408	f3db8f06-07bc-41af-9940-e1a0ffd7105b
3456	f	1410	f4b4d953-7f1f-4b79-8de4-95b8f95939b5
4282	f	1412	f523bd8d-cdd1-4361-b417-070e5c11be5a
4292	f	1414	f5611bb1-6674-449f-a7c4-90ac8f23c588
2218	f	1415	f57b1dc8-64f1-4517-8bdc-4baaf36a5ed9
2218	f	1416	f58073c9-a7b2-41b5-8c4f-8eb1bcb539d4
3580	f	1419	f5f95343-d06e-4b7d-8bf7-539919dc2acb
3707	f	1422	f6c61284-31c5-4a4c-836b-bec01c95c28e
2032	f	1424	f7189a82-157b-416d-9440-a9463a9320f6
3673	f	1425	f738e099-eaac-443a-9815-03eb10be1004
3151	f	1426	f741ec3a-dfe1-42ea-beb1-0ed21215ea4f
3855.4	f	1428	f7ac9421-9d9d-4fc5-b9b9-0aa9393347ca
4271	f	1430	f82b60bc-20f2-4d83-9b4e-d477e240b33a
4310	f	1431	f86f958c-10f4-4c0e-81f1-dbc2246f212b
1196	f	1433	f8f354b9-65a6-45ae-a27e-8f7639ad779c
232	f	1435	f93d8500-40ca-4c26-acd1-adeb92686f73
3591	f	1436	f9479c3e-8b37-4622-848e-2d4d4ee3b990
1196	f	1438	f97538c1-9831-4ea1-bc24-e46a77a9db6b
3657	f	1440	f98c59e0-8ceb-4747-a3ed-132c9992ee52
2833	f	1442	f9c56ab6-61e5-4917-a380-f4b367d91e00
3298	f	1443	f9c8968d-ffe7-4451-994a-2b0205e6e45c
3924	f	1445	f9fcecf3-8da8-4aef-8ab6-c8e39fbb20bb
4301	f	1446	f9fd43d1-ae70-4501-a578-0ad52c70f719
3938	f	1446	f9fd43d1-ae70-4501-a578-0ad52c70f719
4164.2	f	1447	fa00084c-d713-4de1-8eae-7ce68dba3742
4141	f	1450	fa7461e0-100c-47a2-8408-610cc07cf13a
1196	f	1451	fae84410-f4b3-40d2-9445-ffa95dece206
3938	f	1452	fb117ccf-c7ea-484c-be24-9fa992208fbf
4170	f	1453	fb4b2cf7-1bae-4417-b586-14802c7b5f24
3668	f	1458	fbe3306b-8324-40a5-8fc5-58d96b072fb7
3564	f	1459	fbebb52f-d8a5-4f22-a835-92eb442e595a
2218	f	1462	fd3cd381-704f-456a-b828-e738244c2eb2
1587	f	1462	fd3cd381-704f-456a-b828-e738244c2eb2
4013	f	1463	fd3d98d1-fbb8-4de2-9fc7-705590f903b5
4217	f	1464	fd5a9a7f-5974-47d3-971f-e5829f33898a
4215	f	1469	fe29cf73-cd87-4297-9919-5112b5e09024
3670	f	1470	fe6adbde-25d6-46ad-adbd-287b1bc628a6
4312	f	1470	fe6adbde-25d6-46ad-adbd-287b1bc628a6
2690.1	f	1470	fe6adbde-25d6-46ad-adbd-287b1bc628a6
3667	f	1470	fe6adbde-25d6-46ad-adbd-287b1bc628a6
3938	f	1473	ff196c13-f846-4699-9f60-c43745bfb55b
1196	f	1474	ffa1f197-5468-45c8-8cc3-daf7a0be1442
3256	f	1476	ffd93a78-dce9-4bc2-b383-41c586d43674
3938	f	1477	ffdb3fb2-4bb6-4152-994d-6110a0c1a8bf
